,en,ar
2161,"when you entered your garden, why did you not say, “as god wills; there is no power except through god”? although you see me inferior to you in wealth and children.",وَلَولا إِذ دَخَلتَ جَنَّتَكَ قُلتَ ما شاءَ اللَّهُ لا قُوَّةَ إِلّا بِاللَّهِ إِن تَرَنِ أَنا أَقَلَّ مِنكَ مالًا وَوَلَدًا
2162,"perhaps my lord will give me something better than your garden, and release upon it thunderbolts from the sky, so it becomes barren waste.",فَعَسىٰ رَبّي أَن يُؤتِيَنِ خَيرًا مِن جَنَّتِكَ وَيُرسِلَ عَلَيها حُسبانًا مِنَ السَّماءِ فَتُصبِحَ صَعيدًا زَلَقًا
2163,"or its water will sink into the ground, and you will be unable to draw it.”",أَو يُصبِحَ ماؤُها غَورًا فَلَن تَستَطيعَ لَهُ طَلَبًا
2164,"and ruin closed in on his crops, and so he began wringing his hands over what he had invested in it, as it lays fallen upon its trellises. and he was saying, “i wish i never associated anyone with my lord.”",وَأُحيطَ بِثَمَرِهِ فَأَصبَحَ يُقَلِّبُ كَفَّيهِ عَلىٰ ما أَنفَقَ فيها وَهِيَ خاوِيَةٌ عَلىٰ عُروشِها وَيَقولُ يا لَيتَني لَم أُشرِك بِرَبّي أَحَدًا
2165,"he had no faction to help him besides god, and he was helpless.",وَلَم تَكُن لَهُ فِئَةٌ يَنصُرونَهُ مِن دونِ اللَّهِ وَما كانَ مُنتَصِرًا
2166,"that is because authority belongs to god, the true. he is best in rewarding, and best in requiting.",هُنالِكَ الوَلايَةُ لِلَّهِ الحَقِّ هُوَ خَيرٌ ثَوابًا وَخَيرٌ عُقبًا
2167,"and cite for them the parable of the present life: it is like water that we send down from the sky; the plants of the earth absorb it; but then it becomes debris, scattered by the wind. god has absolute power over everything.",وَاضرِب لَهُم مَثَلَ الحَياةِ الدُّنيا كَماءٍ أَنزَلناهُ مِنَ السَّماءِ فَاختَلَطَ بِهِ نَباتُ الأَرضِ فَأَصبَحَ هَشيمًا تَذروهُ الرِّياحُ وَكانَ اللَّهُ عَلىٰ كُلِّ شَيءٍ مُقتَدِرًا
2168,"wealth and children are the adornments of the present life. but the things that last, the virtuous deeds, are better with your lord for reward, and better for hope.",المالُ وَالبَنونَ زينَةُ الحَياةِ الدُّنيا وَالباقِياتُ الصّالِحاتُ خَيرٌ عِندَ رَبِّكَ ثَوابًا وَخَيرٌ أَمَلًا
2169,"on the day when we set the mountains in motion; and you see the earth emerging; and we gather them together, and leave none of them behind.",وَيَومَ نُسَيِّرُ الجِبالَ وَتَرَى الأَرضَ بارِزَةً وَحَشَرناهُم فَلَم نُغادِر مِنهُم أَحَدًا
2170,they will be presented before your lord in a row. “you have come to us as we created you the first time. although you claimed we would not set a meeting for you.”,وَعُرِضوا عَلىٰ رَبِّكَ صَفًّا لَقَد جِئتُمونا كَما خَلَقناكُم أَوَّلَ مَرَّةٍ بَل زَعَمتُم أَلَّن نَجعَلَ لَكُم مَوعِدًا
2171,"and the book will be placed, and you will see the sinners fearful of its contents. and they will say, “woe to us! what is with this book that leaves nothing, small or big, but it has enumerated it?” they will find everything they had done present. your lord does not wrong anyone.",وَوُضِعَ الكِتابُ فَتَرَى المُجرِمينَ مُشفِقينَ مِمّا فيهِ وَيَقولونَ يا وَيلَتَنا مالِ هٰذَا الكِتابِ لا يُغادِرُ صَغيرَةً وَلا كَبيرَةً إِلّا أَحصاها وَوَجَدوا ما عَمِلوا حاضِرًا وَلا يَظلِمُ رَبُّكَ أَحَدًا
2172,"we said to the angels, “bow down to adam.” so they bowed down, except for satan. he was of the jinn, and he defied the command of his lord. will you take him and his offspring as lords instead of me, when they are an enemy to you? evil is the exchange for the wrongdoers.",وَإِذ قُلنا لِلمَلائِكَةِ اسجُدوا لِآدَمَ فَسَجَدوا إِلّا إِبليسَ كانَ مِنَ الجِنِّ فَفَسَقَ عَن أَمرِ رَبِّهِ أَفَتَتَّخِذونَهُ وَذُرِّيَّتَهُ أَولِياءَ مِن دوني وَهُم لَكُم عَدُوٌّ بِئسَ لِلظّالِمينَ بَدَلًا
2173,"i did not call them to witness the creation of the heavens and the earth, nor their own creation; and i do not take the misleaders for assistants.",ما أَشهَدتُهُم خَلقَ السَّماواتِ وَالأَرضِ وَلا خَلقَ أَنفُسِهِم وَما كُنتُ مُتَّخِذَ المُضِلّينَ عَضُدًا
2174,"on the day when he will say, “call on my partners whom you have claimed.” they will call on them, but they will not answer them. and we will place between them a barrier.",وَيَومَ يَقولُ نادوا شُرَكائِيَ الَّذينَ زَعَمتُم فَدَعَوهُم فَلَم يَستَجيبوا لَهُم وَجَعَلنا بَينَهُم مَوبِقًا
2175,"and the sinners will see the fire, and will realize that they will tumble into it. they will find no deliverance from it.",وَرَأَى المُجرِمونَ النّارَ فَظَنّوا أَنَّهُم مُواقِعوها وَلَم يَجِدوا عَنها مَصرِفًا
2176,"we have elaborated in this quran for the people every kind of example, but the human being is a most argumentative being.",وَلَقَد صَرَّفنا في هٰذَا القُرآنِ لِلنّاسِ مِن كُلِّ مَثَلٍ وَكانَ الإِنسانُ أَكثَرَ شَيءٍ جَدَلًا
2177,"what prevented people from accepting faith, when guidance has come to them, and from seeking their lord’s forgiveness? unless they are waiting for the precedent of the ancients to befall them, or to have the punishment come upon them face to face.",وَما مَنَعَ النّاسَ أَن يُؤمِنوا إِذ جاءَهُمُ الهُدىٰ وَيَستَغفِروا رَبَّهُم إِلّا أَن تَأتِيَهُم سُنَّةُ الأَوَّلينَ أَو يَأتِيَهُمُ العَذابُ قُبُلًا
2178,"we send the messengers only as deliverers of good news and warners. those who disbelieve argue with false argument, in order to defeat the truth thereby. they take my verses, and the warnings, for a joke.",وَما نُرسِلُ المُرسَلينَ إِلّا مُبَشِّرينَ وَمُنذِرينَ وَيُجادِلُ الَّذينَ كَفَروا بِالباطِلِ لِيُدحِضوا بِهِ الحَقَّ وَاتَّخَذوا آياتي وَما أُنذِروا هُزُوًا
2179,"who does greater wrong than he, who, when reminded of his lord’s revelations, turns away from them, and forgets what his hands have put forward? we have placed coverings over their hearts, lest they understand it, and heaviness in their ears. and if you call them to guidance, they will not be guided, ever.",وَمَن أَظلَمُ مِمَّن ذُكِّرَ بِآياتِ رَبِّهِ فَأَعرَضَ عَنها وَنَسِيَ ما قَدَّمَت يَداهُ إِنّا جَعَلنا عَلىٰ قُلوبِهِم أَكِنَّةً أَن يَفقَهوهُ وَفي آذانِهِم وَقرًا وَإِن تَدعُهُم إِلَى الهُدىٰ فَلَن يَهتَدوا إِذًا أَبَدًا
2180,"your lord is the forgiver, possessor of mercy. were he to call them to account for what they have earned, he would have hastened the punishment for them. but they have an appointment from which they will find no escape.",وَرَبُّكَ الغَفورُ ذُو الرَّحمَةِ لَو يُؤاخِذُهُم بِما كَسَبوا لَعَجَّلَ لَهُمُ العَذابَ بَل لَهُم مَوعِدٌ لَن يَجِدوا مِن دونِهِ مَوئِلًا
2181,"and these towns—we destroyed them when they committed injustices, and we set for their destruction an appointed time.",وَتِلكَ القُرىٰ أَهلَكناهُم لَمّا ظَلَموا وَجَعَلنا لِمَهلِكِهِم مَوعِدًا
2182,"recall when moses said to his servant, “i will not give up until i reach the junction of the two rivers, even if it takes me years.”",وَإِذ قالَ موسىٰ لِفَتاهُ لا أَبرَحُ حَتّىٰ أَبلُغَ مَجمَعَ البَحرَينِ أَو أَمضِيَ حُقُبًا
2183,"then, when they reached the junction between them, they forgot about their fish. it found its way into the river, slipping away.",فَلَمّا بَلَغا مَجمَعَ بَينِهِما نَسِيا حوتَهُما فَاتَّخَذَ سَبيلَهُ فِي البَحرِ سَرَبًا
2184,"when they went further, he said to his servant, “bring us our lunch; we were exposed in our travel to much fatigue.”",فَلَمّا جاوَزا قالَ لِفَتاهُ آتِنا غَداءَنا لَقَد لَقينا مِن سَفَرِنا هٰذا نَصَبًا
2185,"he said, “do you remember when we rested by the rock? i forgot about the fish. it was only the devil who made me forget it. and so it found its way to the river, amazingly.”",قالَ أَرَأَيتَ إِذ أَوَينا إِلَى الصَّخرَةِ فَإِنّي نَسيتُ الحوتَ وَما أَنسانيهُ إِلَّا الشَّيطانُ أَن أَذكُرَهُ وَاتَّخَذَ سَبيلَهُ فِي البَحرِ عَجَبًا
2186,"he said, “this is what we were seeking.” and so they turned back retracing their steps.",قالَ ذٰلِكَ ما كُنّا نَبغِ فَارتَدّا عَلىٰ آثارِهِما قَصَصًا
2187,"then they came upon a servant of ours, whom we had blessed with mercy from us, and had taught him knowledge from our own.",فَوَجَدا عَبدًا مِن عِبادِنا آتَيناهُ رَحمَةً مِن عِندِنا وَعَلَّمناهُ مِن لَدُنّا عِلمًا
2188,"moses said to him, “may i follow you, so that you may teach me some of the guidance you were taught?”",قالَ لَهُ موسىٰ هَل أَتَّبِعُكَ عَلىٰ أَن تُعَلِّمَنِ مِمّا عُلِّمتَ رُشدًا
2189,"he said, “you will not be able to endure with me.",قالَ إِنَّكَ لَن تَستَطيعَ مَعِيَ صَبرًا
2190,and how will you endure what you have no knowledge of?”,وَكَيفَ تَصبِرُ عَلىٰ ما لَم تُحِط بِهِ خُبرًا
