,en,ar
3716,"Whoever oppresses his brother in his honor or anything else should resolve the matter today before it cannot be resolved with gold and silver coins. If he has good deeds to his credit, they will be taken from him according to the measure of his oppression, but if he has no good deeds left, then he will bear the evil deeds of his companion.",مَنْ كَانَتْ لَهُ مَظْلَمَةٌ لِأَخِيهِ مِنْ عِرْضِهِ أَوْ شَيْءٍ فَلْيَتَحَلَّلْهُ مِنْهُ الْيَوْمَ قَبْلَ أَنْ لَا يَكُونَ دِينَارٌ وَلَا دِرْهَمٌ إِنْ كَانَ لَهُ عَمَلٌ صَالِحٌ أُخِذَ مِنْهُ بِقَدْرِ مَظْلَمَتِهِ وَإِنْ لَمْ تَكُنْ لَهُ حَسَنَاتٌ أُخِذَ مِنْ سَيِّئَاتِ صَاحِبِهِ فَحُمِلَ عَلَيْهِ
3717,"O you who believe, be persistently standing firm for Allah as witnesses in justice and do not let the hatred of a people prevent you from being just. Be just, for that is nearer to righteousness. Fear Allah, for Allah is aware of what you are doing.",يَا أَيُّهَا الَّذِينَ آمَنُوا كُونُوا قَوَّامِينَ لِلَّهِ شُهَدَاءَ بِالْقِسْطِ وَلَا يَجْرِمَنَّكُمْ شَنَآنُ قَوْمٍ عَلَىٰ أَلَّا تَعْدِلُوا اعْدِلُوا هُوَ أَقْرَبُ لِلتَّقْوَىٰ وَاتَّقُوا اللَّهَ إِنَّ اللَّهَ خَبِيرٌ بِمَا تَعْمَلُونَ
3718,Rulers after me will come who do not follow my guidance and my tradition. Some of their men will have the hearts of devils in a human body.,يَكُونُ بَعْدِي أَئِمَّةٌ لَا يَهْتَدُونَ بِهُدَايَ وَلَا يَسْتَنُّونَ بِسُنَّتِي وَسَيَقُومُ فِيهِمْ رِجَالٌ قُلُوبُهُمْ قُلُوبُ الشَّيَاطِينِ فِي جُثْمَانِ إِنْسٍ
3719,"You should listen and obey them even if the ruler strikes your back and takes your wealth, even still listen and obey.",تَسْمَعُ وَتُطِيعُ لِلْأَمِيرِ وَإِنْ ضُرِبَ ظَهْرُكَ وَأُخِذَ مَالُكَ فَاسْمَعْ وَأَطِعْ
3720,"If the people had patience when they are being tested by their unjust ruler, it will not be long before Allah will give them a way out. However, they always rush to their swords, so they are left with their swords. By Allah, not even for a single day did they bring about any good.",لَوْ أَنَّ النَّاسَ إِذَا ابْتُلُوا مِنْ قِبَلِ سُلْطَانِهِمْ صَبَرُوا مَا لَبِثُوا أَنْ يُفْرَجَ عَنْهُمْ وَلَكِنَّهُمْ يَجْزَعُونَ إِلَى السَّيْفِ فَيُوَكَّلُونَ إِلَيْهِ فَوَاللَّهِ مَا جَاءُوا بِيَوْمِ خَيْرٍ قَطُّ
3721,"Say: We believe in Allah and what has been revealed to us and what has been revealed to Abraham and Ishmael and Isaac and Jacob and the tribes of Israel and what was given to Moses and Jesus and what was given to the prophets from their Lord. We make no distinction between any of them, and we are Muslims in submission to Him.",قُولُوا آمَنَّا بِاللَّهِ وَمَا أُنزِلَ إِلَيْنَا وَمَا أُنزِلَ إِلَىٰ إِبْرَاهِيمَ وَإِسْمَاعِيلَ وَإِسْحَاقَ وَيَعْقُوبَ وَالْأَسْبَاطِ وَمَا أُوتِيَ مُوسَىٰ وَعِيسَىٰ وَمَا أُوتِيَ النَّبِيُّونَ مِن رَّبِّهِمْ لَا نُفَرِّقُ بَيْنَ أَحَدٍ مِّنْهُمْ وَنَحْنُ لَهُ مُسْلِمُونَ
3722,"Your god is one God. There is no God except Him, the Beneficent, the Merciful.",وَإِلَٰهُكُمْ إِلَٰهٌ وَاحِدٌ لَّا إِلَٰهَ إِلَّا هُوَ الرَّحْمَٰنُ الرَّحِيمُ
3723,"Hear, O Israel: The Lord is our God, the Lord is one.",שְׁמַ֖ע  יִשְׂרָאֵ֑ל  יְהוָ֥ה  אֱלֹהֵ֖ינוּ  יְהוָ֥ה  אֶחָֽד
3724,Do not set up another god besides Allah and thus become censured and forsaken.,لَّا تَجْعَلْ مَعَ اللَّهِ إِلَٰهًا آخَرَ فَتَقْعُدَ مَذْمُومًا مَّخْذُولًا
3725,"You shall have no other gods before me. You shall not make unto yourself any graven image, or any likeness of anything that is in heaven above, or that is in the earth beneath, or that is in the water under the earth.",  לֹֽ֣א  יִהְיֶֽה־  לְךָ֛֩  אֱלֹהִ֥֨ים  אֲחֵרִ֖֜ים  עַל־  פָּנָֽ֗יַ   לֹֽ֣א  תַֽעֲשֶׂ֨ה־  לְךָ֥֣  פֶ֣֙סֶל֙  וְכָל־  תְּמוּנָ֡֔ה  אֲשֶׁ֤֣ר  בַּשָּׁמַ֣֙יִם֙  מִמַּ֡֔עַל  וַֽאֲשֶׁ֥ר֩  בָּאָ֖֨רֶץ  מִתַָּ֑֜חַת  וַאֲשֶׁ֥֣ר  בַּמַּ֖֣יִם  מִתַּ֥֣חַת  לָאָֽ֗רֶץ
3726,"O you who believe, submit yourselves completely and do not follow the footsteps of Satan. Verily, he is to you a clear enemy.",يَا أَيُّهَا الَّذِينَ آمَنُوا ادْخُلُوا فِي السِّلْمِ كَافَّةً وَلَا تَتَّبِعُوا خُطُوَاتِ الشَّيْطَانِ إِنَّهُ لَكُمْ عَدُوٌّ مُّبِينٌ
3727,Submit yourselves therefore to God. Resist the devil and he will flee from you.,ὑποτάγητε  οὖν  τῷ  θεῷ  ἀντίστητε  δὲ  τῷ  διαβόλῳ  καὶ  φεύξεται
3728,Peace be upon you. Your Lord has decreed upon Himself mercy.,سَلَامٌ عَلَيْكُمْ ۖ كَتَبَ رَبُّكُمْ عَلَىٰ نَفْسِهِ الرَّحْمَةَ
3729,The Lord bless you and keep you. The Lord make his face to shine upon you and be gracious unto you. The Lord lift up his countenance upon you and give you peace., יְבָרֶכְךָ֥  יְהוָ֖ה  וְיִשְׁמְרֶֽךָ  יָאֵ֨ר  יְהוָ֧ה  פָּנָ֛יו  אֵלֶ֖יךָ  וִֽיחֻנֶּֽךָּ  יִשָּׂ֨א  יְהוָ֤ה  פָּנָיו֙  אֵלֶ֔יךָ  וְיָשֵׂ֥ם  לְךָ֖  שָׁלֹֽום
3730,Jesus came and stood among them and said: Peace be upon you.,Ἰησοῦς  τῶν  θυρῶν  κεκλεισμένων  καὶ  ἔστη  εἰς  τὸ  μέσον  καὶ  εἶπεν  εἰρήνη  ὑμῖν
3731,Those who are merciful will be shown mercy by the Most Merciful. Be merciful to those on the earth and the One above the heavens will have mercy upon you.,الرَّاحِمُونَ يَرْحَمُهُمْ الرَّحْمَنُ ارْحَمُوا مَنْ فِي الْأَرْضِ يَرْحَمْكُمْ مَنْ فِي السَّمَاءِ الرَّحِمُ شُجْنَةٌ مِنْ الرَّحْمَنِ فَمَنْ وَصَلَهَا وَصَلَهُ اللَّهُ وَمَنْ قَطَعَهَا قَطَعَهُ اللَّهُ
3732,"Blessed are the merciful, for they shall obtain mercy.","μακάριοι  οἱ  ἐλεήμονες, ὅτι  αὐτοὶ  ἐλεηθήσονται"
3733,You will not enter Paradise until you believe and you will not believe until you love one another.,لَا تَدْخُلُونَ الْجَنَّةَ حَتَّى تُؤْمِنُوا وَلَا تُؤْمِنُوا حَتَّى تَحَابُّوا
3734,"These things I command you, that you love one another.","ταῦτα  ἐντέλλομαι  ὑμῖν, ἵνα  ἀγαπᾶτε  ἀλλήλους"
3735,"None of you has faith until he loves for the people what he loves for himself, and until he loves a person only for the sake of Allah the Exalted.",لَا يُؤْمِنُ أَحَدُكُمْ حَتَّى يُحِبَّ لِلنَّاسِ مَا يُحِبُّ لِنَفْسِهِ وَحَتَّى يُحِبَّ الْمَرْءَ لَا يُحِبُّهُ إِلَّا لِلَّهِ عَزَّ وَجَلَّ
3736,"You shall not take vengeance or bear any grudge against the sons of your own people, but you shall love your neighbor as yourself, for I am the Lord.",לֹֽא־  תִקֹּ֤ם  וְלֹֽא־  תִטֹּר֙  אֶת־  בְּנֵ֣י  עַמֶּ֔ךָ  וְאָֽהַבְתָּ֥  לְרֵעֲךָ֖  כָּמֹ֑וךָ  אֲנִ֖י  יְהוָֽה
3737,You shall love your neighbor as yourself., ἀγαπήσεις  τὸν  πλησίον  σου  ὡς  σεαυτόν
3738,"Do not hate each other, do not envy each other, do not turn away from each other, but rather be servants of Allah as brothers.",لَا تَبَاغَضُوا وَلَا تَحَاسَدُوا وَلَا تَدَابَرُوا وَكُونُوا عِبَادَ اللَّهِ إِخْوَانًا
3739,"You shall not hate your brother in your heart, but you shall reason with your neighbor, lest you bear sin because of him.",לֹֽא־  תִשְׂנָ֥א  אֶת־  אָחִ֖יךָ  בִּלְבָבֶ֑ךָ  הֹוכֵ֤חַ  תֹּוכִ֙יחַ֙  אֶת־  עֲמִיתֶ֔ךָ  וְלֹא־  תִשָּׂ֥א  עָלָ֖יו  חֵֽטְא
3740,"Whoever would love to be delivered from the Hellfire and entered into Paradise, then let him die with faith in Allah and the Last Day, and let him treat the people the way he would love to be treated.",مَنْ أَحَبَّ أَنْ يُزَحْزَحَ عَنْ النَّارِ وَيَدْخُلَ الْجَنَّةَ فَلْتُدْرِكْهُ مَنِيَّتُهُ وَهُوَ يُؤْمِنُ بِاللَّهِ وَالْيَوْمِ الْآخِرِ وَيَأْتِي إِلَى النَّاسِ مَا يُحِبُّ أَنْ يُؤْتَى إِلَيْهِ
3741,"So in everything, do to others what you would have them do to you, for this sums up the Law and the Prophets.",Πάντα  οὖν  ὅσα  ἐὰν  θέλητε  ἵνα  ποιῶσιν  ὑμῖν  οῖ  ἄνθρωποι  οὕτως  καὶ  ὑμεῖς  ποιεῖτε  αὐτοῖς  οὗτος  γάρ  ἐστιν  ὁ  νόμος  καὶ  οἱ  προφῆται
3742,He will not enter Paradise whose neighbor is not secure from his evil.,لَا يَدْخُلُ الْجَنَّةَ مَنْ لَا يَأْمَنُ جَارُهُ بَوَائِقَهُ
3743,Do not plan evil against your neighbor who dwells trustingly beside you.,אַל־  תַּחֲרֹ֣שׁ  עַל־  רֵעֲךָ֣  רָעָ֑ה  וְהֽוּא־  יֹושֵׁ֖ב  לָבֶ֣טַח  אִתָּֽךְ
3744,"My Lord, forgive my people for they do not know.",رَبِّ اغْفِرْ لِقَوْمِي فَإِنَّهُمْ لاَ يَعْلَمُونَ
3745,"Jesus said: Father, forgive them, for they know not what they do.","ὁ  δὲ  Ἰησοῦς ἔλεγεν πάτερ, ἄφες αὐτοῖς, οὐ γὰρ οἴδασιν τί ποιοῦσιν"
3746,The servants of the Most Merciful are those who walk upon the earth with humility.,وَعِبَادُ الرَّحْمَٰنِ الَّذِينَ يَمْشُونَ عَلَى الْأَرْضِ هَوْنًا
3747,"What does the Lord require of you but to do justly, to love mercy, and to walk humbly with your God?",וּמָֽה  יְהוָ֞ה  דֹּורֵ֣שׁ  מִמְּךָ֗  כִּ֣י  אִם  עֲשֹׂ֤ות  מִשְׁפָּט֙  וְאַ֣הֲבַת  חֶ֔סֶד  וְהַצְנֵ֥עַ  לֶ֖כֶת  עִם  אֱלֹהֶֽיךָ
3748,"Verily, Allah has revealed to me that you must be humble towards one another, so that no one wrongs another or arrogantly boasts to another.",إِنَّ اللَّهَ أَوْحَى إِلَيَّ أَنْ تَوَاضَعُوا حَتَّى لَا يَبْغِيَ أَحَدٌ عَلَى أَحَدٍ وَلَا يَفْخَرَ أَحَدٌ عَلَى أَحَدٍ
3749,"Clothe yourselves, all of you, with humility toward one another, for God opposes the proud but gives grace to the humble."," πάντες  δὲ  ἀλλήλοις  τὴν  ταπεινοφροσύνην  ἐγκομβώσασθε, ὅτι ὁ  θεὸς  ὑπερηφάνοις  ἀντιτάσσεται, ταπεινοῖς  δὲ  δίδωσιν  χάριν"
3750,One of you looks at the speck in his brother’s eye while he forgets the plank in his own eye.,يُبْصِرُ أَحَدُكُمُ الْقَذَاةَ فِي عَيْنِ أَخِيهِ وَيَنْسَى الْجِذْلَ أَوِ الْجِذْعَ فِي عَيْنِ نَفْسِهِ
3751,"Why do you see the speck in your brother’s eye, but do not notice the log in your own eye?","τί  δὲ  βλέπεις  τὸ  κάρφος  τὸ  ἐν  τῷ  ὀφθαλμῷ  τοῦ  ἀδελφοῦ  σου,  τὴν  δὲ  ἐν  τῷ  σῷ  ὀφθαλμῷ  δοκὸν  οὐ  κατανοεῖς"
3752,We have already written in the book after the remembrance that My righteous servants will inherit the earth.,وَلَقَدْ كَتَبْنَا فِي الزَّبُورِ مِن بَعْدِ الذِّكْرِ أَنَّ الْأَرْضَ يَرِثُهَا عِبَادِيَ الصَّالِحُونَ
